,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,max_P,utility,inertia,reliability
0,0.07744869089035566,0.031159500437027463,0.021409063696506272,0.08669572934489926,0.039136976320714126,0.05359636954612816,0.024638190946164085,0.04174569124655391,0.028332937950876626,0.08937325356854409,0.09123805658789602,0.09563312209903696,0.06865230013296968,0.07523033652569294,0.039039438295355104,0.0332123691583738,0.012744453604718214,0.02910101563350928,0.08512639554120527,0.014799489072419403,0.039709040165237235,0.04208033718165388,0.02681855219781409,0.03008425878460296,0.09619998323453194,0.05921529883511052,0.023650723578443646,0.02344530189747375,0.02712552200031068,0.054997428741416686,0.05849640141277704,0.05672513396572889,0.07482330566611049,0.036546147554256704,0.03670569891644468,0.04328346029588169,0.024068159592061315,0.0099176052870391,0.09472364165405832,0.020741276314656717,0.025111426660904324,0.03528918878970873,0.030166133219897417,0.02340933667667012,0.07712339622140513,0.02208650551081847,0.02525961126356337,0.04457195189634343,0.031801444983340366,0.039538225149146636,0.055348354612518094,0.005905004266184118,0.01479053281844229,0.02538679699291469,0.07138206895463993,0.06155806983429199,0.011094836503792291,0.028125034555782857,0.06078906441891487,0.007430790175417597,0.06269819773058233,0.08640755117544474,0.07903538607764647,0.016847434419988955,0.06813346558006185,0.03595889574283291,0.02093810589995929,0.07210549570078358,0.007880944876881991,6.732257198229992e-05,0.05965424823882329,0.019202579876563968,0.014562613463867094,0.0060534048053623645,0.06550369062677484,0.09313277353273347,0.016908764782714126,0.02576243190181024,0.0584784915296493,0.06444236946766757,0.020912387324566496,0.018726841377876436,0.06335035766286302,0.06327160328893837,0.05281904498488978,0.0025687486557055077,0.01072402029093619,0.012768875113827606,0.012546524420661865,0.03210725853514912,0.08176140003037734,0.0748316546061273,0.07322807039737128,0.05831098053367655,0.04112755209848828,0.046367848955100543,0.011829256994710205,0.06278914155776967,0.055018628243775534,0.05662656009951712,2.1483395914973507,0.8077705502510071,0.3636363744735718,0.1398000004887581
1,0.07744221763934307,0.09914433342245953,0.021081576433098752,0.02321081239698933,0.034256128514425464,0.016729423796551776,0.027056755692288038,0.006411337494611126,0.07009823388850679,0.056124988945755794,0.03153418121693043,0.017150651055677334,0.013852649639483969,0.02687410665966626,0.0117892537358954,0.04509159617409085,0.0120711254678195,0.014121826787086513,0.011969508356139457,0.016325345546518148,0.040040651735262466,0.047880404965947705,0.0324807759430176,0.029591228174429232,0.026131055940460904,0.014663540133375891,0.02352960366355723,0.06687300479093278,0.05538234170559378,0.0027603421124670143,0.009014331066172157,0.00518620584206684,0.0652052878613622,0.012773536166403318,0.06923019096823199,0.07048355062751012,0.04907269076268358,0.08240872285029603,0.06056910367841676,0.04857937576045451,0.07074550451859808,0.08758159582281341,0.007131443185505502,0.08485336209001196,0.01788495165567026,0.012226444445242908,0.0949807701209146,0.07482768792826351,0.09365581387441728,0.06872195238942896,0.05201640816123525,0.07507170517898852,0.07651913721646128,0.05390519007399165,0.03772106562304313,0.08672494107668925,0.062092127398743535,0.028039875611514237,0.05444676738759618,0.05419226310782335,0.00500333515617615,0.087009988295801,0.04115459555702334,0.018503696234206245,0.011899213801157424,0.09732022437496883,0.09570677767486513,0.09770835036274114,0.007484631789952897,0.08053244850473959,0.007544059692801634,0.037859092668374686,0.013929016369800285,0.09627774776331907,0.02219210377386413,0.08126304978388975,0.0417041816499036,0.025712441772365167,0.09425413343658154,0.05254456398990577,0.0002237766469554772,0.08469850215076907,0.013490689194654362,0.08034011051645991,0.0509717899708289,0.04495003206214427,0.04683922561531742,0.04604286362576676,0.038433905199231365,0.078283146498966,0.05767965063812261,0.010054860799080507,0.049380313447591764,0.09555029452803608,0.023819819263815132,0.037324180280272484,0.05393727259827536,0.03128263978260663,0.04121863737819433,0.0233099719955292,2.1928406949942656,0.751137912273407,0.23232322931289676,0.4014666712284088
2,0.06971198075390485,0.0991150947497685,0.07127479610759564,0.018476511935280156,0.05424003786800772,0.02065096137902488,0.027056755692288038,0.008781650137995336,0.08813454626623353,0.02049432738343133,0.013113886353810302,0.017150651055677334,0.0021345211554649967,0.010057686971840556,0.011971934755692509,0.0018406894939031644,0.029266688701203924,0.014121757324068902,0.010914459567358786,0.015000805234234747,0.040040651735262466,0.047880404965947705,0.0324807759430176,0.050605704475716405,0.07548615350914673,0.016926901373523782,0.027980616217412643,0.08343676727381663,0.07237133409467325,0.05437301983084485,0.008558746921453218,0.00518620584206684,0.025991466979352045,0.017908836502788638,0.06958854399530727,0.09035761253739852,0.04186053020595766,0.010295882974881187,0.07185442665666243,0.03583260369458607,0.07074550451859808,0.04444978313112375,0.0869761007630251,0.08339675577608968,0.07699372674801734,0.012186931151708285,0.03262019814956426,0.07576342142060577,0.09365581387441728,0.021346363551849483,0.05323921447661956,0.07035219529579821,0.021009083034926292,0.05390519007399165,0.09267907198922608,0.08773441238723965,0.06855926055260902,0.09109615743291376,0.08553106945501485,0.05465409671774197,0.00500333515617615,0.08693176390739994,0.042373587982530984,0.06691214880254903,0.0888718017804056,0.09732022437496883,0.008836354147823921,0.09787165518304028,0.02905629053950636,0.09413551007255892,0.049124812096324674,0.03955544623080669,0.017856145327419415,0.09856773988094547,0.02704009561518004,0.09317696563319752,0.0417041816499036,0.06748326795268421,0.09291746009997008,0.05254456398990577,0.005312341652525008,0.08469850215076907,0.04982832456994277,0.08750011802841717,0.050968874520767614,0.044952010664749374,0.04683922561531742,0.03734190252204205,0.018077103160752526,0.07681843673788236,0.05767965063812261,0.02400745439795489,0.05605428437622219,0.09651215591629522,0.08750422442748565,0.09680652366214387,0.05410179535925065,0.008839167721110465,0.016705243137836275,0.0913394284732217,2.20733604621558,0.8074743151664734,0.2222222238779068,0.3544000029563904
3,0.08875454044239241,0.07030438529446342,0.073489863669218,0.012159690375685456,0.07783624071290951,0.05137013575256101,0.008898817383095165,0.039459353116510165,0.0015142988421525602,0.04649786071126829,0.009768669475570443,0.008745997747920283,0.05810607374192279,0.022853006093074717,0.020213028307971413,0.0025976644256400987,0.006127884726149026,0.0109117394076238,0.02444894561100077,0.014858570330965432,0.005546644419486081,0.0514908827650365,0.062305483984567624,0.02979662553239432,0.09556381890659008,0.028910868813856364,0.07380267805728319,0.08161371701694801,0.08014941682647715,0.08085028178330496,0.08690939908842897,0.011107773749216772,0.09058210719116838,0.09347829752833857,0.0957808170744483,0.07860065671994984,0.02117906768417506,0.04244673014493562,0.07246731403320897,0.0623336869833109,0.07615801302083011,0.04602495144471794,0.0781082944420766,0.0709390673708769,0.02523615350033936,0.003880391214852428,0.09757234972107792,0.002922634204549735,0.0894671395560824,0.08694079221557341,0.08747424541842462,0.09185765708785007,0.08672081090474927,0.06537944078086685,0.09274148644079658,0.08781143008038314,0.0677584941650901,0.0843866335241511,0.010947751027926542,0.0482911810343069,0.06545480178967572,0.09704626385451744,0.007410552110992435,0.028184858536007305,0.08882206480880098,0.0395546038758931,0.09068612496902742,0.06353682375436731,0.008669937133564273,0.07937557697297838,0.07349618984470035,0.030510182291702194,0.06147030812691126,0.036963480905902964,0.08246768191770193,0.003618324043973858,0.016726539274443328,0.09483062500179236,0.07809138604088423,0.08751633153930159,0.05617927207820544,0.02070863434762208,0.011003225638794129,0.08757456995548336,0.008720897691300404,0.056642832282632526,0.050745763104080986,0.04400618977511245,0.08650192692702434,0.07645855193058118,0.08398239502997089,0.0120140910644582,0.08575147133817951,0.09667862960936856,0.07867995639093278,0.022294342526590828,0.023402316207271588,0.01056209378188699,0.05118289683566445,0.09326710329647776,2.224530736983699,0.8970518112182617,0.2626262605190277,0.30000001192092896
4,0.08605052345631993,0.097222084014032,0.07272340753913982,0.0833396277053167,0.054214967543050184,0.028150863063424836,0.09059882065996508,0.03886223006465805,0.06524539674970216,0.09079126576022042,0.046645750052392264,0.07998589487578757,0.09474967695740406,0.07152170334768268,0.09622440208233826,0.08607440525361018,0.02762382742650802,0.06650470709282393,0.008022086539640429,0.08487909786825948,0.02400131727636562,0.08108051323633399,0.02430559672243074,0.03525402621459619,0.02272953395726203,0.08874515105202575,0.045621079135284036,0.09047276510220513,0.02690989261756676,0.010836395314968592,0.07366407214976949,0.02305362534219224,0.07416066512701344,0.08511523919230439,0.026715699978661248,0.07160448405564554,0.06386651381521141,0.013340431934827444,0.007757883384291911,0.04315446884884715,0.09317302306931008,0.0790776832049589,0.03685473266336976,0.061708475031160975,0.032428654621940584,0.012109831013014062,0.07176105681609679,0.02878745563087785,0.008912194017395056,0.022174377132226208,0.0010728174858243324,0.0070414095017487235,0.03648807198630823,0.008423304525660312,0.020905770385764848,0.07391638125842807,0.009953825813816241,0.026516417891805425,0.0366336192010974,0.04422788240407313,0.04337661341840576,0.07299614199976702,0.001888064530389248,0.007601296276726098,0.04415053420194266,0.06200354128955134,0.06150865548610025,0.02935924186432768,0.07440000068570504,0.06002817328933239,0.011007702609565071,0.016284843473703976,0.020935668708676417,0.09367005874930116,0.025288842516459263,0.017034661342677764,0.025789145871579336,0.0268783719224746,0.08975279394775934,0.027629347354131882,0.002674803765711253,0.012692816522613485,0.08507727639891104,0.00784376724506761,0.030947886111576114,0.08481495756130132,0.017605051954948013,0.02097978026671005,0.013859503679851991,0.07462518766203069,0.0034700695757440073,0.05036378940311249,0.07901730295449996,0.0164281750158663,0.02394056606801028,0.0402121374867658,0.008409200650469531,0.008993352298022485,0.07540655435822663,0.02961488919519298,2.1480625212163167,0.9244288206100464,0.16161616146564484,0.10000000149011612
5,0.07787205483099413,0.07981750884402869,0.06946336020738722,0.07179440315617079,0.04570094107822528,0.0077019123322909855,0.006523784979056096,0.00936974149019962,0.0166060738093503,0.008025696861420323,0.015615343114780897,0.019104048492666267,0.006150180300290936,0.03256823690456103,0.07996793863741983,0.08293337899557249,0.009281082744092863,0.012986413046855045,0.009963526689024844,0.015160842372327038,0.02194934178762781,0.01841560755435285,0.055643524823679305,0.02906072872318775,0.09529711590532018,0.02263587401289048,0.030967653018656057,0.06096471716294391,0.026696471018213482,0.09536624521814717,0.08550822162056011,0.018412802902305167,0.09807608549956737,0.0914944924157048,0.03834907948359631,0.08071145946458966,0.017849205393638212,0.01420296953355668,0.005857428183945759,0.06042239560246794,0.08800129426055832,0.08836652958208954,0.07690688806661572,0.013896456081389522,0.07737853203955496,0.0934932738681972,0.09927668444453383,0.009742001536657285,0.09214370342969427,0.00913114533161762,0.01719015834724167,0.08158260832643494,0.08843763375830532,0.02314347769933065,0.03169848968225618,0.04775216074907283,0.013953897694460331,0.025751473696310083,0.018162264180237538,0.09688159204093208,0.04353623882564225,0.004572791972999653,0.0019372804821807773,0.004363958646009318,0.08079809425278588,0.07298492041082409,0.06287222585093875,0.018873591290715558,0.010153352861168596,0.01011744554941564,5.725841261973994e-05,0.03092999406696185,0.03959647266183988,0.037217627412628684,0.08153561324821315,0.012478565415564141,0.02105537493100868,0.026746848165892862,0.09497003892091448,0.02746738858450451,0.05724688102141959,0.012890252991071131,0.010695606771567523,0.02372284079313693,0.07402819542526351,0.059253292093343325,0.01749178870276051,0.0708902753520213,0.010685194682194577,0.005148460165381013,0.08883109880580557,0.08004695027394229,0.015945672423631624,0.09611233876004707,0.02415511298590476,0.031369705892839536,0.03852293995261947,0.01061998905801819,0.01769082819095958,0.023710164594977705,2.1603451944026606,0.7505276799201965,0.4141414165496826,0.3120000004768372
6,0.07815059084602093,0.030574004078006343,0.08865160235269326,0.09166199737823247,0.09260186853293467,0.09428168439379224,0.08995591653057658,0.05481503539530547,0.03599793554420632,0.09864277538517273,0.06830712713854878,0.09831496879945234,0.08838596151313555,0.07562650698327207,0.04949233804710475,0.058473469641228286,0.09441077867453776,0.08349538121311775,0.02415054556389592,0.08411315221153069,0.06448228182944996,0.04228572299333083,0.016140629142083012,0.03665818146364388,0.09261452980528302,0.09484713921442896,0.09571453746154916,0.04477269932844797,0.04401615471703618,0.043350749859110985,0.050939779900675435,0.07739283957421944,0.031728166505200536,0.040392623027308894,0.07147230096074403,0.0896912711034301,0.08729063397853702,0.07399390369435943,0.028034923146672792,0.04718906680148769,0.040747185584933884,0.08527721721687705,0.0538242130696621,0.06929251852759545,0.03251654520574219,0.05013384428646797,0.09427193648102593,0.03646456900411624,0.05823368455078525,0.05871044405049314,0.08814257541085975,0.031011967476526923,0.07792057971487959,0.02927134644244242,0.08103151601390929,0.08596716313565188,0.08572539427193263,0.03974977805474925,0.06070918108427914,0.07782622456812757,0.04677041901358925,0.09947215236524144,0.004126116816236537,0.04806689870428309,0.07595771361078436,0.07906420229460555,0.08502678805303279,0.07779720901560679,0.02328584350296516,0.06674254363782678,0.09395903669896684,0.02904667009292155,0.00957153883659925,0.011769473105620895,0.06549378824469332,0.0668871441861996,0.007926361435678556,0.04842044677751388,0.061341994424045185,0.06870123944676984,0.08226280678756451,0.023682306088152118,0.06458362405114372,0.06337463658337082,0.08275770510789816,0.014855804030878212,0.030219199287069717,0.0968617348472439,0.03058914053490744,0.0915076723336426,0.07069166624822203,0.09368981271264236,0.07099080899663462,0.04091854513797216,0.04111374396308587,0.05804494542208949,0.0972760476414588,0.06403300665546538,0.0541545298426772,0.058969835950855726,2.1930044325276548,1.150977611541748,0.27272728085517883,0.08986667017141978
7,0.07787205483099413,0.07981750884402869,0.06946336020738722,0.0713407443696698,0.04570094107822528,0.0077019123322909855,0.006523784979056096,0.00936974149019962,0.0166060738093503,0.008025696861420323,0.015615343114780897,0.019104048492666267,0.006150180300290936,0.03256823690456103,0.05183203971324461,0.08293337899557249,0.009281082744092863,0.012986413046855045,0.009963526689024844,0.015160842372327038,0.022809842841545167,0.01841560755435285,0.0297315243657902,0.02906072872318775,0.0959712403088898,0.02263587401289048,0.030967653018656057,0.06096471716294391,0.026696471018213482,0.09536624521814717,0.08550822162056011,0.018412802902305167,0.09807608549956737,0.0914944924157048,0.03834907948359631,0.08071145946458966,0.017849205393638212,0.01420296953355668,0.005857428183945759,0.060410535091282976,0.08800129426055832,0.08836652958208954,0.07690688806661572,0.013511733380716309,0.07743731246780995,0.08424979977149218,0.09927668444453383,0.009742001536657285,0.09214370342969427,0.008795773706050482,0.01719015834724167,0.07958659813102116,0.08843763375830532,0.02314347769933065,0.03169848968225618,0.04775216074907283,0.013953897694460331,0.025751473696310083,0.018162264180237538,0.09688159204093208,0.046518831542652316,0.004572791972999653,0.0019372804821807773,0.004363958646009318,0.08079809425278588,0.016749299152229374,0.02114758192148705,0.018873591290715558,0.010153352861168596,0.01011744554941564,5.725841261973994e-05,0.03092999406696185,0.03959736449354493,0.035178965319776656,0.08153561324821315,0.012478565415564141,0.02105537493100868,0.026746848165892862,0.03588095280255876,0.02746738858450451,0.00845165087830714,0.012890252991071131,0.010695606771567523,0.02372284079313693,0.07462148181873901,0.059253292093343325,0.01749178870276051,0.07088852192849282,0.010685194682194577,0.005148460165381013,0.08883109880580557,0.08004695027394229,0.015945672423631624,0.09627998047085372,0.02415511298590476,0.031369705892839536,0.03852293995261947,0.01061998905801819,0.01769082819095958,0.023710164594977705,2.1436429399446384,0.7138561606407166,0.4545454680919647,0.33000001311302185
8,0.08267100989085932,0.07958562218975733,0.06948242531464342,0.07218139716538645,0.03894006099340085,0.0054036252706724545,0.019630615324680904,0.02882350691587344,0.016579002091888485,0.008038781255481277,0.0610566582689914,0.023810149479638373,0.060720819344414236,0.059653945900541336,0.024041848549895654,0.08333531575007742,0.09061806131563067,0.014672672302839009,0.007739782158316269,0.016290328427353826,0.02395229044302549,0.022110032846376325,0.02483858084158893,0.029098992230969924,0.03826490704116012,0.09421496473451237,0.09511987333348612,0.0935882458103156,0.028269446414260924,0.031949100448739415,0.0824382832780502,0.01964384148807307,0.09765799665793272,0.09795153893264244,0.04372938406909533,0.08067394230367053,0.01956634764934511,0.015240427228568025,0.0058578748830477295,0.060580313279082726,0.008178297806666072,0.0906494121605316,0.01935492583248484,0.07498519064692094,0.027805144663481333,0.024089319381632373,0.09554345224553594,0.011992191307786093,0.00410830256654085,0.009488369292557787,0.010155130362833444,0.013786326682922932,0.06766807301781713,0.02315210776454644,0.06339145397636252,0.06682392514008384,0.03065199698867277,0.026962441077579277,0.015859246731694174,0.08871013971745971,0.0435182498472787,0.007365422318906592,0.042723199967893914,0.007533685605661227,0.07911946244508307,0.09648907580950314,0.016117801236774983,0.019376510109534617,0.01853796726899707,0.005204430732071284,0.03750321601111588,0.03065993408162544,0.09487409117093076,0.03636238241406167,0.01867343050604936,0.014428791376066029,0.02089321809622988,0.07620604029213651,0.08968027816513564,0.027444637132559072,0.0412156771532597,0.013035227422441115,0.018027487564669663,0.01915326814065492,0.07329174474164611,0.0551292064344109,0.03157929972787469,0.07983495435301867,0.08242106514073319,0.00512404837910076,0.002326134535923393,0.0841482134840312,0.015938129488694434,0.049158085449009584,0.02417416188492081,0.030170306022249082,0.06710489069787319,0.06241971367890296,0.017690875271172704,0.025353467804343496,2.1483517254511466,0.7777433991432191,0.3838383853435517,0.20819999535878503
9,0.04877267427813228,0.08047480793605087,0.08865160235269326,0.09166199737823247,0.09260186853293467,0.09428168439379224,0.08995591653057658,0.05481503539530547,0.0456252717779966,0.09864277538517273,0.0682874368385657,0.05313015059048544,0.08838596151313555,0.05975811522913499,0.04949233804710475,0.058473469641228286,0.09441077867453776,0.08349538121311775,0.02368331501557372,0.08411315221153069,0.04505652707120787,0.04224092307778385,0.015663997272378494,0.03531401637806484,0.09261452980528302,0.09484713921442896,0.09571453746154916,0.04496379580360553,0.04347811281226584,0.04282217872939735,0.05121521056102929,0.04138220587499313,0.031728166505200536,0.04089129501913974,0.07147230096074403,0.0896912711034301,0.08729063397853702,0.04510750391425579,0.028427295271802676,0.03232876288906093,0.040829946698621535,0.08571537957577965,0.0538242130696621,0.06920889219454758,0.03251654520574219,0.05013384428646797,0.050743630003402505,0.03522557373289623,0.05823368455078525,0.0076330844962729846,0.08814257541085975,0.031011967476526923,0.07792057971487959,0.02773884486371294,0.08103151601390929,0.08373113012771152,0.08572539427193263,0.03974977805474925,0.008342110708183829,0.07782622456812757,0.04677041901358925,0.09947215236524144,0.004126116816236537,0.04806689870428309,0.07595771361078436,0.07906420229460555,0.08502678805303279,0.07779720901560679,0.02328584350296516,0.06674254363782678,0.09397821853972396,0.02904667009292155,0.04062225848818251,0.014267911176942856,0.06549378824469332,0.06490261713942631,0.007719276838230651,0.04842044677751388,0.061341994424045185,0.07072714651206967,0.08226280678756451,0.023682306088152118,0.06458362405114372,0.06337463658337082,0.08275770510789816,0.0020097150141225838,0.030219199287069717,0.0968617348472439,0.03058914053490744,0.0915076723336426,0.07069166624822203,0.09298570078216167,0.07086598032835442,0.03992417817653356,0.04044301339329672,0.05804494542208949,0.0972760476414588,0.06392654562926531,0.0541545298426772,0.058969835950855726,2.190448741805004,1.1002877950668335,0.3131313025951385,0.07999999821186066
